section,type,geo_level,country,state,year,quarter,period,source_path,category,count,amount,brand,registeredUsers,appOpens,brand_count,brand_percentage
aggregated,insurance,state,india,delhi,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/delhi/2022/2.json,Insurance,26378,31787281.0,,,,,
aggregated,insurance,state,india,delhi,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/delhi/2022/3.json,Insurance,35944,41570160.0,,,,,
aggregated,insurance,state,india,delhi,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/delhi/2022/4.json,Insurance,48908,60603173.0,,,,,
aggregated,insurance,state,india,delhi,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/delhi/2023/1.json,Insurance,45821,61040038.0,,,,,
aggregated,insurance,state,india,delhi,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/delhi/2023/2.json,Insurance,41358,54951108.0,,,,,
aggregated,insurance,state,india,delhi,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/delhi/2023/3.json,Insurance,47113,58878500.0,,,,,
aggregated,insurance,state,india,delhi,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/delhi/2023/4.json,Insurance,56336,77332401.0,,,,,
aggregated,insurance,state,india,delhi,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/delhi/2024/1.json,Insurance,53050,76232346.0,,,,,
aggregated,insurance,state,india,delhi,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/delhi/2024/2.json,Insurance,46189,68046072.0,,,,,
aggregated,insurance,state,india,delhi,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/delhi/2024/3.json,Insurance,49150,71139489.0,,,,,
aggregated,insurance,state,india,delhi,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/delhi/2024/4.json,Insurance,67962,94390728.0,,,,,
aggregated,insurance,state,india,goa,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/goa/2020/2.json,Insurance,341,71100.0,,,,,
aggregated,insurance,state,india,goa,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/goa/2020/3.json,Insurance,683,196864.0,,,,,
aggregated,insurance,state,india,goa,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/goa/2020/4.json,Insurance,614,682364.0,,,,,
aggregated,insurance,state,india,goa,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/goa/2021/1.json,Insurance,879,827384.0,,,,,
aggregated,insurance,state,india,goa,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/goa/2021/2.json,Insurance,1016,1028339.0,,,,,
aggregated,insurance,state,india,goa,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/goa/2021/3.json,Insurance,1214,1385986.0,,,,,
aggregated,insurance,state,india,goa,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/goa/2021/4.json,Insurance,2087,2737316.0,,,,,
aggregated,insurance,state,india,goa,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/goa/2022/1.json,Insurance,2634,3865245.0,,,,,
aggregated,insurance,state,india,goa,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/goa/2022/2.json,Insurance,3524,5093510.0,,,,,
aggregated,insurance,state,india,goa,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/goa/2022/3.json,Insurance,3157,4142108.0,,,,,
aggregated,insurance,state,india,goa,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/goa/2022/4.json,Insurance,4388,6190669.0,,,,,
aggregated,insurance,state,india,goa,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/goa/2023/1.json,Insurance,4097,5859549.0,,,,,
aggregated,insurance,state,india,goa,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/goa/2023/2.json,Insurance,4166,5930801.0,,,,,
aggregated,insurance,state,india,goa,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/goa/2023/3.json,Insurance,3927,5646054.0,,,,,
aggregated,insurance,state,india,goa,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/goa/2023/4.json,Insurance,4883,7411001.0,,,,,
aggregated,insurance,state,india,goa,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/goa/2024/1.json,Insurance,5225,7528093.0,,,,,
aggregated,insurance,state,india,goa,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/goa/2024/2.json,Insurance,5021,7178558.0,,,,,
aggregated,insurance,state,india,goa,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/goa/2024/3.json,Insurance,5354,8051690.0,,,,,
aggregated,insurance,state,india,goa,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/goa/2024/4.json,Insurance,6662,9903374.0,,,,,
aggregated,insurance,state,india,gujarat,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/gujarat/2020/2.json,Insurance,7697,1430591.0,,,,,
aggregated,insurance,state,india,gujarat,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/gujarat/2020/3.json,Insurance,12525,3335812.0,,,,,
aggregated,insurance,state,india,gujarat,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/gujarat/2020/4.json,Insurance,9990,6055037.0,,,,,
aggregated,insurance,state,india,gujarat,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/gujarat/2021/1.json,Insurance,12673,7288104.0,,,,,
aggregated,insurance,state,india,gujarat,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/gujarat/2021/2.json,Insurance,14676,10263998.0,,,,,
aggregated,insurance,state,india,gujarat,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/gujarat/2021/3.json,Insurance,15348,12341903.0,,,,,
aggregated,insurance,state,india,gujarat,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/gujarat/2021/4.json,Insurance,19142,23282921.0,,,,,
aggregated,insurance,state,india,gujarat,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/gujarat/2022/1.json,Insurance,22221,29953433.0,,,,,
aggregated,insurance,state,india,gujarat,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/gujarat/2022/2.json,Insurance,25381,32090965.0,,,,,
aggregated,insurance,state,india,gujarat,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/gujarat/2022/3.json,Insurance,31302,37557227.0,,,,,
aggregated,insurance,state,india,gujarat,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/gujarat/2022/4.json,Insurance,36418,50629325.0,,,,,
aggregated,insurance,state,india,gujarat,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/gujarat/2023/1.json,Insurance,32600,46937694.0,,,,,
aggregated,insurance,state,india,gujarat,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/gujarat/2023/2.json,Insurance,32484,46254095.0,,,,,
aggregated,insurance,state,india,gujarat,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/gujarat/2023/3.json,Insurance,51049,65768085.0,,,,,
aggregated,insurance,state,india,gujarat,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/gujarat/2023/4.json,Insurance,41128,66735446.0,,,,,
aggregated,insurance,state,india,gujarat,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/gujarat/2024/1.json,Insurance,44665,62633910.0,,,,,
aggregated,insurance,state,india,gujarat,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/gujarat/2024/2.json,Insurance,44007,63866463.0,,,,,
aggregated,insurance,state,india,gujarat,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/gujarat/2024/3.json,Insurance,46763,70950327.0,,,,,
aggregated,insurance,state,india,gujarat,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/gujarat/2024/4.json,Insurance,62526,91858105.0,,,,,
aggregated,insurance,state,india,haryana,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/haryana/2020/2.json,Insurance,6321,1179814.0,,,,,
aggregated,insurance,state,india,haryana,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/haryana/2020/3.json,Insurance,7139,1884868.0,,,,,
aggregated,insurance,state,india,haryana,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/haryana/2020/4.json,Insurance,8283,5974278.0,,,,,
aggregated,insurance,state,india,haryana,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/haryana/2021/1.json,Insurance,11038,7297880.0,,,,,
aggregated,insurance,state,india,haryana,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/haryana/2021/2.json,Insurance,12516,11272453.0,,,,,
aggregated,insurance,state,india,haryana,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/haryana/2021/3.json,Insurance,14163,13215898.0,,,,,
aggregated,insurance,state,india,haryana,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/haryana/2021/4.json,Insurance,19489,25885838.0,,,,,
aggregated,insurance,state,india,haryana,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/haryana/2022/1.json,Insurance,22783,32526943.0,,,,,
aggregated,insurance,state,india,haryana,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/haryana/2022/2.json,Insurance,25352,33759068.0,,,,,
aggregated,insurance,state,india,haryana,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/haryana/2022/3.json,Insurance,35346,45402800.0,,,,,
aggregated,insurance,state,india,haryana,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/haryana/2022/4.json,Insurance,37971,56627115.0,,,,,
aggregated,insurance,state,india,haryana,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/haryana/2023/1.json,Insurance,37287,61127194.0,,,,,
aggregated,insurance,state,india,haryana,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/haryana/2023/2.json,Insurance,40710,62186066.0,,,,,
aggregated,insurance,state,india,haryana,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/haryana/2023/3.json,Insurance,42815,61782311.0,,,,,
aggregated,insurance,state,india,haryana,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/haryana/2023/4.json,Insurance,47506,80747159.0,,,,,
aggregated,insurance,state,india,haryana,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/haryana/2024/1.json,Insurance,50391,81816509.0,,,,,
aggregated,insurance,state,india,haryana,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/haryana/2024/2.json,Insurance,46085,74779879.0,,,,,
aggregated,insurance,state,india,haryana,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/haryana/2024/3.json,Insurance,49735,79198642.0,,,,,
aggregated,insurance,state,india,haryana,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/haryana/2024/4.json,Insurance,58808,94316512.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/himachal-pradesh/2020/2.json,Insurance,392,77936.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/himachal-pradesh/2020/3.json,Insurance,531,165559.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/himachal-pradesh/2020/4.json,Insurance,710,630966.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/himachal-pradesh/2021/1.json,Insurance,1064,906492.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/himachal-pradesh/2021/2.json,Insurance,1210,1402338.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/himachal-pradesh/2021/3.json,Insurance,1759,2444545.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/himachal-pradesh/2021/4.json,Insurance,2474,4667661.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/himachal-pradesh/2022/1.json,Insurance,2768,5234739.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/himachal-pradesh/2022/2.json,Insurance,2831,5371078.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/himachal-pradesh/2022/3.json,Insurance,3641,6161692.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/himachal-pradesh/2022/4.json,Insurance,4565,9060436.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/himachal-pradesh/2023/1.json,Insurance,3909,7826133.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/himachal-pradesh/2023/2.json,Insurance,4197,8499425.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/himachal-pradesh/2023/3.json,Insurance,3935,7869767.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/himachal-pradesh/2023/4.json,Insurance,5211,11898824.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/himachal-pradesh/2024/1.json,Insurance,5430,10433254.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/himachal-pradesh/2024/2.json,Insurance,5194,10008705.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/himachal-pradesh/2024/3.json,Insurance,5272,10538999.0,,,,,
aggregated,insurance,state,india,himachal-pradesh,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/himachal-pradesh/2024/4.json,Insurance,6697,14090523.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2020/2.json,Insurance,206,48484.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2020/3.json,Insurance,441,133339.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2020/4.json,Insurance,647,734861.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2021/1.json,Insurance,1105,1546288.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2021/2.json,Insurance,1197,1832089.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2021/3.json,Insurance,1452,2139133.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2021/4.json,Insurance,3113,5223317.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2022/1.json,Insurance,3584,7244267.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2022/2.json,Insurance,4071,7729792.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2022/3.json,Insurance,4794,8281826.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2022/4.json,Insurance,5031,10111183.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2023/1.json,Insurance,4555,10275877.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2023/2.json,Insurance,5262,10974839.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2023/3.json,Insurance,5453,10975874.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2023/4.json,Insurance,6264,13932309.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2024/1.json,Insurance,7313,14695182.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2024/2.json,Insurance,7397,14237707.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2024/3.json,Insurance,7597,15554635.0,,,,,
aggregated,insurance,state,india,jammu-&-kashmir,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/jammu-&-kashmir/2024/4.json,Insurance,8893,18252110.0,,,,,
aggregated,insurance,state,india,jharkhand,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/jharkhand/2020/2.json,Insurance,2063,405031.0,,,,,
aggregated,insurance,state,india,jharkhand,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/jharkhand/2020/3.json,Insurance,5368,1349934.0,,,,,
aggregated,insurance,state,india,jharkhand,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/jharkhand/2020/4.json,Insurance,3659,2857024.0,,,,,
aggregated,insurance,state,india,jharkhand,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/jharkhand/2021/1.json,Insurance,4879,3274851.0,,,,,
aggregated,insurance,state,india,jharkhand,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/jharkhand/2021/2.json,Insurance,5180,5084230.0,,,,,
aggregated,insurance,state,india,jharkhand,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/jharkhand/2021/3.json,Insurance,6794,7046048.0,,,,,
aggregated,insurance,state,india,jharkhand,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/jharkhand/2021/4.json,Insurance,8465,11190423.0,,,,,
aggregated,insurance,state,india,jharkhand,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/jharkhand/2022/1.json,Insurance,9373,13819466.0,,,,,
aggregated,insurance,state,india,jharkhand,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/jharkhand/2022/2.json,Insurance,9477,13464840.0,,,,,
aggregated,insurance,state,india,jharkhand,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/jharkhand/2022/3.json,Insurance,14388,18156857.0,,,,,
aggregated,insurance,state,india,jharkhand,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/jharkhand/2022/4.json,Insurance,16779,23147805.0,,,,,
aggregated,insurance,state,india,jharkhand,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/jharkhand/2023/1.json,Insurance,16108,23823406.0,,,,,
aggregated,insurance,state,india,jharkhand,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/jharkhand/2023/2.json,Insurance,16662,23216215.0,,,,,
aggregated,insurance,state,india,jharkhand,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/jharkhand/2023/3.json,Insurance,19478,25165702.0,,,,,
aggregated,insurance,state,india,jharkhand,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/jharkhand/2023/4.json,Insurance,22398,33484644.0,,,,,
aggregated,insurance,state,india,jharkhand,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/jharkhand/2024/1.json,Insurance,24824,34332990.0,,,,,
aggregated,insurance,state,india,jharkhand,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/jharkhand/2024/2.json,Insurance,22224,32245129.0,,,,,
aggregated,insurance,state,india,jharkhand,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/jharkhand/2024/3.json,Insurance,23629,34353146.0,,,,,
aggregated,insurance,state,india,jharkhand,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/jharkhand/2024/4.json,Insurance,29079,42253614.0,,,,,
aggregated,insurance,state,india,karnataka,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/karnataka/2020/2.json,Insurance,27358,4794150.0,,,,,
aggregated,insurance,state,india,karnataka,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/karnataka/2020/3.json,Insurance,53701,12407394.0,,,,,
aggregated,insurance,state,india,karnataka,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/karnataka/2020/4.json,Insurance,31747,26814968.0,,,,,
aggregated,insurance,state,india,karnataka,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/karnataka/2021/1.json,Insurance,37595,30183325.0,,,,,
aggregated,insurance,state,india,karnataka,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/karnataka/2021/2.json,Insurance,40969,39501006.0,,,,,
aggregated,insurance,state,india,karnataka,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/karnataka/2021/3.json,Insurance,47468,48078366.0,,,,,
aggregated,insurance,state,india,karnataka,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/karnataka/2021/4.json,Insurance,74436,90723288.0,,,,,
aggregated,insurance,state,india,karnataka,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/karnataka/2022/1.json,Insurance,95640,130733580.0,,,,,
aggregated,insurance,state,india,karnataka,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/karnataka/2022/2.json,Insurance,93385,123228632.0,,,,,
aggregated,insurance,state,india,karnataka,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/karnataka/2022/3.json,Insurance,110273,144605784.0,,,,,
aggregated,insurance,state,india,karnataka,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/karnataka/2022/4.json,Insurance,133971,185063287.0,,,,,
aggregated,insurance,state,india,karnataka,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/karnataka/2023/1.json,Insurance,127376,186543426.0,,,,,
aggregated,insurance,state,india,karnataka,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/karnataka/2023/2.json,Insurance,117232,175704013.0,,,,,
aggregated,insurance,state,india,karnataka,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/karnataka/2023/3.json,Insurance,139699,199448538.0,,,,,
aggregated,insurance,state,india,karnataka,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/karnataka/2023/4.json,Insurance,156076,248056311.0,,,,,
aggregated,insurance,state,india,karnataka,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/karnataka/2024/1.json,Insurance,169357,264708700.0,,,,,
aggregated,insurance,state,india,karnataka,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/karnataka/2024/2.json,Insurance,142599,239304982.0,,,,,
aggregated,insurance,state,india,karnataka,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/karnataka/2024/3.json,Insurance,174990,287393291.0,,,,,
aggregated,insurance,state,india,karnataka,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/karnataka/2024/4.json,Insurance,183532,305861806.0,,,,,
aggregated,insurance,state,india,kerala,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/kerala/2020/2.json,Insurance,1588,360216.0,,,,,
aggregated,insurance,state,india,kerala,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/kerala/2020/3.json,Insurance,8811,2830361.0,,,,,
aggregated,insurance,state,india,kerala,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/kerala/2020/4.json,Insurance,5479,4445525.0,,,,,
aggregated,insurance,state,india,kerala,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/kerala/2021/1.json,Insurance,5731,5040506.0,,,,,
aggregated,insurance,state,india,kerala,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/kerala/2021/2.json,Insurance,9530,9676588.0,,,,,
aggregated,insurance,state,india,kerala,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/kerala/2021/3.json,Insurance,10926,13255646.0,,,,,
aggregated,insurance,state,india,kerala,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/kerala/2021/4.json,Insurance,19199,31260319.0,,,,,
aggregated,insurance,state,india,kerala,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/kerala/2022/1.json,Insurance,37110,64172190.0,,,,,
aggregated,insurance,state,india,kerala,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/kerala/2022/2.json,Insurance,35667,59920203.0,,,,,
aggregated,insurance,state,india,kerala,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/kerala/2022/3.json,Insurance,54587,85390924.0,,,,,
aggregated,insurance,state,india,kerala,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/kerala/2022/4.json,Insurance,65563,103982997.0,,,,,
aggregated,insurance,state,india,kerala,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/kerala/2023/1.json,Insurance,62377,101786828.0,,,,,
aggregated,insurance,state,india,kerala,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/kerala/2023/2.json,Insurance,61032,100620604.0,,,,,
aggregated,insurance,state,india,kerala,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/kerala/2023/3.json,Insurance,66059,110021582.0,,,,,
aggregated,insurance,state,india,kerala,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/kerala/2023/4.json,Insurance,73543,121905046.0,,,,,
aggregated,insurance,state,india,kerala,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/kerala/2024/1.json,Insurance,73106,115101791.0,,,,,
aggregated,insurance,state,india,kerala,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/kerala/2024/2.json,Insurance,65271,108142369.0,,,,,
aggregated,insurance,state,india,kerala,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/kerala/2024/3.json,Insurance,79123,131721699.0,,,,,
aggregated,insurance,state,india,kerala,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/kerala/2024/4.json,Insurance,89533,144083113.0,,,,,
aggregated,insurance,state,india,ladakh,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/ladakh/2020/2.json,Insurance,14,2538.0,,,,,
aggregated,insurance,state,india,ladakh,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/ladakh/2020/3.json,Insurance,33,10260.0,,,,,
aggregated,insurance,state,india,ladakh,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/ladakh/2020/4.json,Insurance,27,34206.0,,,,,
aggregated,insurance,state,india,ladakh,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/ladakh/2021/1.json,Insurance,32,34530.0,,,,,
aggregated,insurance,state,india,ladakh,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/ladakh/2021/2.json,Insurance,46,86251.0,,,,,
aggregated,insurance,state,india,ladakh,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/ladakh/2021/3.json,Insurance,192,174052.0,,,,,
aggregated,insurance,state,india,ladakh,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/ladakh/2021/4.json,Insurance,76,195966.0,,,,,
aggregated,insurance,state,india,ladakh,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/ladakh/2022/1.json,Insurance,75,193935.0,,,,,
aggregated,insurance,state,india,ladakh,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/ladakh/2022/2.json,Insurance,113,269446.0,,,,,
aggregated,insurance,state,india,ladakh,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/ladakh/2022/3.json,Insurance,137,369742.0,,,,,
aggregated,insurance,state,india,ladakh,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/ladakh/2022/4.json,Insurance,162,410091.0,,,,,
aggregated,insurance,state,india,ladakh,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/ladakh/2023/1.json,Insurance,161,495736.0,,,,,
aggregated,insurance,state,india,ladakh,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/ladakh/2023/2.json,Insurance,215,635831.0,,,,,
